log_id,raw_log_text,source_file,label,cluster_id,regex_label,regex_rule,bert_label,bert_confidence,bert_rule,llm_category,llm_confidence,final_category,pipeline_stage,final_confidence
37141,INFO nova.compute.manager [-] [instance: efc3376b-7e5f-4dc3-b4ae-fef27cdb5d0b] VM Stopped (Lifecycle Event),../data/openstack-nova-undefine-vm-after-create.log,abnormal2,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
17191,INFO nova.compute.manager [req-b73d5fb8-713c-43bd-9b97-527ab395c08b req-2a9c7181-028e-4ac1-bc39-4f6691999b63 service nova] [instance: 84dd0e42-11df-4ed9-8426-4443b8e3a1f1] Neutron deleted interface 5d180cb3-7cfa-46ec-b1d7-5f864d2384a1; detaching it from the instance and deleting it from the info cache,../data/openstack-nova-normal-vm-create.log,normal,23,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
18972,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: 7ecdfa45-7e0a-4349-9d44-11640bef6cfd] VM Resumed (Lifecycle Event),../data/openstack-nova-sample.log,mixed,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
64285,INFO nova.compute.manager [None req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53 None None] [instance: 9baf520a-e879-4657-955d-a8d810ad839d] VM Resumed (Lifecycle Event),../data/openstack-nova-normal-vm-create.log,normal,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
65792,INFO nova.compute.manager [-] [instance: 1886f131-258b-4886-adf4-3442f5a4e861] Took 4.06 seconds to deallocate network for instance.,../data/openstack-nova-normal-vm-create.log,normal,10,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
76847,INFO nova.compute.manager [-] [instance: f96dd532-e6e3-4172-8247-4496b73fd6e5] VM Stopped (Lifecycle Event),../data/openstack-nova-normal-vm-create.log,normal,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
13113,INFO nova.compute.manager [None req-b33477a2-d848-4c2b-bcd9-7c8772c6e2c4 None None] [instance: 242f20e9-605d-45b8-8d38-dc1a7903f4e9] VM Started (Lifecycle Event),../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
15019,INFO nova.compute.manager [req-ab05132e-23b9-45ec-a07b-ebb52adacb81] [instance: f14b4ff7-ec1f-48a8-ae31-9d75dcb3febe] VM Paused (Lifecycle Event),../data/openstack-nova-undefine-vm-after-create.log,abnormal2,2,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
5710,INFO nova.compute.manager [req-056dd727-f982-43ee-a786-5bb1ef467a17] [instance: 3f198aca-ee6f-41c2-9467-81cb6be7c290] Took 32.54 seconds to build instance.,../data/openstack-nova-sample.log,mixed,4,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
22881,INFO nova.compute.manager [req-c74d2462-7c04-434f-a779-20802413576e] [instance: 285db649-e0a5-4600-8c9f-7db9a7a43440] Terminating instance,../data/openstack-nova-sample.log,mixed,0,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
8699,INFO nova.compute.manager [None req-b33477a2-d848-4c2b-bcd9-7c8772c6e2c4 None None] [instance: ab8e6f0e-d8e9-4bf1-aa11-04ea0959b494] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
6738,INFO nova.compute.manager [None req-46123093-5f3c-4ff2-b9a3-b013b39f3f26 None None] [instance: 26fa461c-54bc-4aaf-a0c1-9dcdbc13d7a9] VM Paused (Lifecycle Event),../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,2,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
21989,INFO nova.compute.manager [req-0f69838f-e506-4e79-9b37-85b2cba0ab35] [instance: 54d1f0e8-d732-4580-8476-a517f920f906] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-nova-sample.log,mixed,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.54279965,,,,Instance_Management_Compute,Regex,1.0
8787,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: 0ec03be4-933b-4591-b2d9-7f494a020fea] VM Resumed (Lifecycle Event),../data/openstack-nova-sample.log,mixed,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
87005,INFO nova.compute.manager [None req-af1459f9-63e3-4273-a5c5-94d949d3cd1b admin admin] [instance: 298e7746-3fcb-42e6-8145-d8e7db70d455] Took 9.73 seconds to destroy the instance on the hypervisor.,../data/openstack-nova-normal-vm-create.log,normal,11,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
3354,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: fb354540-3da0-45ba-9b80-cc8d7c516a68] VM Resumed (Lifecycle Event),../data/openstack-nova-sample.log,mixed,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,Network_Operations,0.7900438,DistilBERT_Classification,,,Instance_Management_Compute,Regex,1.0
14898,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: 921eb95d-6271-4c10-a802-922dbe1bf43c] VM Resumed (Lifecycle Event),../data/openstack-nova-sample.log,mixed,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
77087,INFO nova.compute.manager [None req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53 None None] [instance: bb3cde34-93a0-44db-8af7-51ca955b5798] VM Resumed (Lifecycle Event),../data/openstack-nova-normal-vm-create.log,normal,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
63497,INFO nova.compute.manager [None req-30db1234-e567-4ee0-aa2b-7684ab2b99bd admin admin] [instance: a3c0c7f3-cf51-452c-b94e-75effb0a7659] Terminating instance,../data/openstack-nova-normal-vm-create.log,normal,0,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
12568,INFO nova.compute.manager [None req-a13cb1fb-0d57-4d3c-a354-9927a58941d5 None None] [instance: 92687c46-9001-4810-ab12-c932ae668efc] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
7442,INFO nova.compute.manager [req-bec37bc4-2ace-4eec-9205-26e0817af0d7] [instance: 9a5e360a-bb08-4d09-8930-fdf0db49de7d] Took 1.94 seconds to deallocate network for instance.,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,10,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
15678,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: d9f14b7d-1413-4c84-94b2-05f9d4f09320] VM Started (Lifecycle Event),../data/openstack-nova-sample.log,mixed,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
13062,INFO nova.compute.manager [-] [instance: b58468ce-f5da-4da0-a7a5-1f27c7822613] Took 0.83 seconds to deallocate network for instance.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,10,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
23068,INFO nova.compute.manager [req-a3f38912-533c-4c57-a849-1b4fcee8c909] [instance: b7a06eef-5f9b-4b21-a710-8b704a7387eb] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-nova-sample.log,mixed,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
8729,INFO nova.compute.manager [req-c1f1fdaa-f807-457b-ac1f-b30a2a684c2b] [instance: df6d68ee-95f3-4785-ac5a-7594dc71662c] Terminating instance,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,0,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.65822977,,,,Instance_Management_Compute,Regex,1.0
3001,INFO nova.compute.manager [-] [instance: c4c3c327-6281-46ba-81a4-cee5afe1f36a] VM Stopped (Lifecycle Event),../data/openstack-nova-dhcpoff.log,abnormal3,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
6381,INFO nova.compute.manager [-] [instance: aab8ecb4-e5c0-4bef-87d9-d32660bc01f1] VM Stopped (Lifecycle Event),../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
6490,INFO nova.compute.manager [None req-b33477a2-d848-4c2b-bcd9-7c8772c6e2c4 None None] [instance: 118a80fb-9b4c-45ed-a395-b05093e41481] VM Started (Lifecycle Event),../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,Scheduler_Operations,0.7275223,DistilBERT_Classification,,,Instance_Management_Compute,Regex,1.0
43829,INFO nova.compute.manager [req-bd23e8ff-4cdb-4219-bb41-4b6b80879d3f] [instance: 8095b1b6-72ff-4748-8b6f-2afa62520458] Took 1.40 seconds to deallocate network for instance.,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,10,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
18516,INFO nova.compute.manager [req-f7058a09-0e07-4ae7-a386-23280002f119] [instance: 387fcdf0-0736-4311-bf35-a74199959c1d] Took 0.18 seconds to destroy the instance on the hypervisor.,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,11,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,Network_Operations,0.7954791,DistilBERT_Classification,,,Instance_Management_Compute,Regex,1.0
20344,INFO nova.compute.manager [req-f4d959ee-40d5-4581-93a0-2477bb05745f] [instance: 8268a1bf-381f-4654-ad9a-63688c557aab] Took 1.48 seconds to deallocate network for instance.,../data/openstack-nova-sample.log,mixed,10,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
8531,INFO nova.compute.manager [None req-b33477a2-d848-4c2b-bcd9-7c8772c6e2c4 None None] [instance: 22455cef-7c1b-4f1c-8380-c59087fbd125] VM Paused (Lifecycle Event),../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,2,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,Network_Operations,0.73648584,DistilBERT_Classification,,,Instance_Management_Compute,Regex,1.0
13791,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: 5eae9974-f415-4af2-8577-25a8c670a2ac] VM Started (Lifecycle Event),../data/openstack-nova-sample.log,mixed,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.5200353,,,,Instance_Management_Compute,Regex,1.0
7112,INFO nova.compute.manager [req-fb32588e-fa70-4703-b154-de76b88c259b] [instance: fee3d9e9-2bfa-44e1-9773-734b79305f88] Took 45.86 seconds to spawn the instance on the hypervisor.,../data/openstack-nova-sample.log,mixed,4,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
70074,INFO nova.compute.manager [-] [instance: 817595b2-34b9-4c3b-bca8-85169f441384] Took 5.09 seconds to deallocate network for instance.,../data/openstack-nova-normal-vm-create.log,normal,10,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
14684,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: 061e64b2-d0f0-4f8e-8292-fb2b3b17e58f] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-nova-sample.log,mixed,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.4917519,,,,Instance_Management_Compute,Regex,1.0
93649,INFO nova.compute.manager [None req-fa0cd492-c8af-48b1-ac0a-646e6a8f14c1 admin admin] [instance: 2a98d980-f572-4ebf-b0fb-d7e64e7966d7] Terminating instance,../data/openstack-nova-normal-vm-create.log,normal,0,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
159,INFO nova.compute.manager [req-d96524cb-6283-416d-95af-d47508fa2ec5] [instance: 3f5bc6b3-47c0-4e5d-ab91-fb46e3c7bcea] VM Started (Lifecycle Event),../data/openstack-nova-dhcpoff.log,abnormal3,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.22270903,,,,Instance_Management_Compute,Regex,1.0
3037,INFO nova.compute.manager [req-e1b3365f-6a39-4221-95f6-7383c5560ce9] [instance: b0410a74-360e-4f51-bd50-c4bd39d2804a] Took 1.40 seconds to deallocate network for instance.,../data/openstack-nova-dhcpoff.log,abnormal3,10,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.6163539,,,,Instance_Management_Compute,Regex,1.0
19404,INFO nova.compute.manager [req-e85f1d7f-1897-4d01-b7de-a9b790aee7c5] [instance: 0671af16-8fc5-458b-99d0-594bb027fde5] Terminating instance,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,0,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
6652,INFO nova.compute.manager [None req-0f69838f-e506-4e79-9b37-85b2cba0ab35 None None] [instance: 82a86d7a-af10-48b5-9993-6c3821b04c16] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
18249,INFO nova.compute.manager [req-785be415-25f3-4747-add2-daf59c766d57] [instance: b58132d9-1ea6-4557-affd-addc42a85304] Terminating instance,../data/openstack-nova-sample.log,mixed,0,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
42981,INFO nova.compute.manager [req-aedfc466-30e1-4b85-9557-6759e030f002] [instance: 6085b6d1-e5d9-4539-9e52-175602e6f5ab] Terminating instance,../data/openstack-nova-undefine-vm-after-create.log,abnormal2,0,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
14680,INFO nova.compute.manager [req-6a63b511-77ad-48ec-ad7b-1a84a8149e42] [instance: 1f31441a-7272-4dc8-9c5c-ba074c7e86fe] Took 93.67 seconds to build instance.,../data/openstack-nova-sample.log,mixed,4,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.3726969,,,,Instance_Management_Compute,Regex,1.0
12279,INFO nova.compute.manager [None req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53 None None] [instance: 81b427ac-bbfb-4997-8382-f44fe1ed5e00] VM Resumed (Lifecycle Event),../data/openstack-nova-normal-vm-create.log,normal,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
12736,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: 22815693-79ac-4f40-92f6-b2e1009592a4] VM Resumed (Lifecycle Event),../data/openstack-nova-sample.log,mixed,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,System_Operations,0.7350796,DistilBERT_Classification,,,Instance_Management_Compute,Regex,1.0
4696,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: 4b38fad1-42ae-4dd5-ae58-dde9be34e188] VM Started (Lifecycle Event),../data/openstack-nova-sample.log,mixed,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,0.5116932,,,,Instance_Management_Compute,Regex,1.0
22841,INFO nova.compute.manager [req-b33477a2-d848-4c2b-bcd9-7c8772c6e2c4] [instance: c3c09e41-7d3b-4d1b-9594-28ca5565241c] VM Resumed (Lifecycle Event),../data/openstack-nova-sample.log,mixed,15,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
11549,INFO nova.compute.manager [None req-1161a886-4f2d-473e-945e-365179d26c65 None None] [instance: dbfec43e-a486-41a6-b12b-1a4b8c21aa77] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,Network_Operations,0.71009636,DistilBERT_Classification,,,Instance_Management_Compute,Regex,1.0
44918,INFO nova.compute.manager [None req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53 None None] [instance: 7ef77b96-ab6d-4e8b-aacb-2f05eb7df69b] During sync_power_state the instance has a pending task (spawning). Skip.,../data/openstack-nova-normal-vm-create.log,normal,8,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
8686,INFO nova.compute.manager [None req-771a72d3-c961-483a-aff6-312217a4cb5c admin admin] [instance: df3874e1-ea3c-4592-8c13-42ba5099fb81] Took 0.36 seconds to destroy the instance on the hypervisor.,../data/openstack-vm-destroy-immediately-after-create.log,abnormal1,11,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,Scheduler_Operations,0.73098624,DistilBERT_Classification,,,Instance_Management_Compute,Regex,1.0
65081,INFO nova.compute.manager [None req-17799bd4-3749-4f30-a2bb-73da46325120 admin admin] [instance: 49663d46-f694-4a88-a8df-5881467347de] Took 34.87 seconds to build instance.,../data/openstack-nova-normal-vm-create.log,normal,4,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
3299,INFO nova.compute.manager [req-ac9f5721-5c52-4ec3-ba8a-e494d9780d53] [instance: b4e9c29e-d4ac-4abe-bbc4-dc42f1d56c55] VM Started (Lifecycle Event),../data/openstack-nova-sample.log,mixed,18,Instance_Management_Compute,INFO nova\.compute\.manager.*?\[instance: [a-f0-9\-]+\].*,,,,,,Instance_Management_Compute,Regex,1.0
